date,product_id,store_id,category,price,promotion,holiday,past_sales,demand
2021-04-17,P003,S06,Electronics,350.06,0,0,88,80
2021-08-08,P026,S07,Food,407.65,1,0,108,127
2023-01-30,P001,S01,Electronics,284.32,0,0,63,80
2023-09-16,P016,S02,Food,130.29,1,0,182,169
2023-06-27,P024,S01,Food,317.2,1,0,179,216
2021-01-26,P010,S02,Electronics,450.68,0,0,110,97
2023-08-02,P010,S02,Clothing,479.16,0,0,97,82
2021-12-27,P020,S03,Clothing,714.7,1,1,156,183
2022-02-03,P016,S06,Electronics,732.74,0,0,51,69
2021-06-01,P026,S04,Clothing,166.13,0,0,249,214
2022-07-27,P014,S01,Electronics,560.41,0,0,85,66
2023-08-04,P028,S06,Electronics,555.11,0,0,57,31
2022-04-28,P016,S04,Food,650.94,0,0,180,180
2023-03-04,P004,S06,Electronics,411.38,1,0,181,203
2022-04-22,P019,S01,Electronics,680.98,0,0,152,140
2021-05-01,P013,S03,Clothing,73.66,0,0,87,62
2023-03-08,P017,S02,Food,202.08,1,0,167,181
2022-05-01,P010,S04,Clothing,214.91,1,0,67,78
2021-04-22,P027,S02,Clothing,606.45,0,0,75,60
2023-06-09,P017,S05,Electronics,792.74,0,0,42,10
2021-02-03,P001,S01,Clothing,632.7,1,0,233,213
2021-04-11,P024,S01,Electronics,251.74,0,0,131,136
2023-05-19,P017,S04,Clothing,348.71,0,0,121,87
2021-11-19,P017,S02,Food,671.47,0,0,119,100
2021-08-28,P021,S03,Electronics,401.21,0,0,192,164
2022-08-03,P019,S03,Food,575.06,0,0,64,36
2023-09-13,P013,S07,Electronics,517.67,0,0,123,124
2022-04-16,P025,S05,Electronics,767.46,0,0,155,118
2022-05-04,P028,S07,Clothing,141.88,0,0,165,164
2022-10-30,P027,S06,Electronics,407.24,0,0,27,55
2022-02-19,P026,S07,Electronics,18.11,0,0,142,126
2021-11-23,P024,S05,Clothing,127.78,0,1,157,154
2022-08-15,P027,S04,Electronics,379.41,0,0,22,53
2021-09-25,P026,S04,Clothing,278.51,0,0,185,162
2023-10-26,P015,S04,Clothing,413.88,0,0,201,169
2023-08-31,P006,S03,Food,689.28,0,0,154,170
2021-07-16,P023,S07,Electronics,359.36,0,0,74,49
2022-04-08,P008,S06,Electronics,613.76,0,0,162,145
2022-03-13,P028,S07,Electronics,389.95,0,0,184,160
2021-03-08,P010,S02,Electronics,40.3,0,0,214,184
2021-12-07,P029,S02,Electronics,108.37,0,0,163,129
2023-04-26,P001,S04,Electronics,163.17,1,0,95,109
2022-07-21,P019,S01,Clothing,557.15,0,0,175,190
2021-11-08,P029,S04,Electronics,363.48,0,0,151,147
2023-04-30,P027,S02,Clothing,155.87,1,0,238,231
2023-04-28,P013,S04,Electronics,658.59,1,0,165,163
2022-12-08,P009,S05,Food,145.29,1,0,119,131
2021-09-17,P012,S02,Food,241.38,1,0,144,168
2023-04-15,P010,S07,Electronics,336.56,0,0,10,33
2023-09-29,P028,S04,Clothing,196.18,0,0,150,180
2023-11-28,P012,S01,Electronics,490.61,0,1,204,181
2023-05-09,P027,S03,Clothing,226.14,1,0,78,105
2023-12-21,P013,S06,Electronics,80.17,0,1,209,200
2022-01-19,P012,S05,Clothing,78.34,0,0,51,58
2021-11-07,P009,S05,Electronics,346.87,0,0,58,53
2023-12-17,P021,S04,Electronics,268.37,0,0,90,72
2023-02-24,P027,S02,Food,604.72,0,0,159,141
2022-03-26,P025,S06,Clothing,512.44,0,0,162,168
2023-03-02,P025,S06,Food,202.89,0,0,203,169
2021-08-20,P028,S04,Clothing,138.0,0,0,149,132
2023-11-17,P024,S06,Electronics,155.22,0,0,82,115
2021-05-03,P022,S02,Food,251.11,1,0,170,170
2023-04-10,P014,S02,Clothing,278.33,0,0,176,142
2021-09-17,P005,S02,Electronics,75.27,1,0,311,288
2023-07-02,P016,S02,Clothing,506.36,0,0,99,85
2022-12-26,P025,S04,Clothing,565.04,1,1,332,296
2022-12-25,P003,S04,Food,184.82,0,1,278,242
2022-08-01,P004,S07,Clothing,181.14,0,0,74,102
2021-04-20,P017,S01,Clothing,623.8,0,0,77,116
2021-10-27,P007,S01,Electronics,21.01,1,0,173,163
2022-11-07,P029,S02,Clothing,114.36,0,0,192,198
2021-12-06,P012,S07,Electronics,550.24,0,0,118,108
2021-04-28,P017,S04,Food,438.26,0,0,72,38
2022-11-28,P019,S05,Clothing,333.93,0,1,138,143
2023-02-20,P021,S07,Food,229.97,0,0,50,38
2021-03-19,P019,S01,Clothing,587.19,0,0,150,168
2022-08-03,P013,S04,Electronics,315.81,0,0,96,72
2021-06-08,P014,S05,Electronics,378.62,1,0,220,233
2021-08-30,P029,S04,Clothing,209.62,0,0,66,77
2023-07-12,P007,S02,Electronics,799.24,0,0,63,27
2021-06-07,P001,S06,Food,732.11,0,0,123,86
2021-09-06,P002,S05,Food,743.5,0,0,202,189
2022-06-14,P016,S05,Food,497.96,0,0,101,131
2022-08-21,P006,S04,Food,565.37,0,0,56,43
2021-04-16,P025,S04,Clothing,656.81,0,0,202,173
2021-11-07,P012,S04,Electronics,417.37,0,0,114,120
2022-06-20,P007,S07,Electronics,738.74,1,0,215,213
2023-03-30,P025,S01,Food,427.49,0,0,15,53
2022-10-26,P015,S01,Electronics,521.04,0,0,25,60
2023-10-13,P006,S06,Clothing,146.36,0,0,42,75
2023-08-08,P027,S06,Clothing,767.43,0,0,14,49
2021-02-20,P018,S02,Food,89.27,0,0,176,206
2021-05-22,P021,S07,Electronics,76.84,0,0,68,74
2021-03-18,P005,S05,Electronics,419.9,1,0,236,260
2023-09-23,P002,S05,Clothing,523.19,1,0,107,101
2021-08-18,P008,S01,Electronics,180.0,0,0,135,96
2023-08-24,P030,S04,Electronics,262.24,1,0,120,153
2023-07-17,P014,S06,Electronics,574.3,0,0,62,83
2021-11-26,P017,S04,Clothing,126.21,1,1,149,168
2023-12-27,P006,S02,Electronics,454.29,0,1,232,236
2023-11-21,P003,S03,Electronics,158.74,0,1,261,238
2021-10-06,P029,S04,Clothing,386.62,0,0,114,126
2023-04-26,P020,S02,Electronics,317.22,0,0,111,121
2021-02-15,P025,S07,Food,112.55,0,0,92,112
2022-12-25,P008,S03,Electronics,575.43,0,1,121,118
2022-06-22,P014,S05,Food,237.96,0,0,203,179
2022-06-17,P030,S06,Electronics,470.98,1,0,177,195
2023-03-19,P021,S06,Electronics,317.32,0,0,170,197
2021-04-17,P001,S06,Clothing,461.32,1,0,166,177
2022-01-02,P009,S03,Electronics,434.41,0,0,141,132
2021-06-17,P003,S05,Electronics,613.03,0,0,23,46
2021-08-08,P010,S02,Clothing,550.97,0,0,133,121
2022-04-26,P017,S04,Food,80.91,0,0,124,91
2022-06-20,P016,S03,Food,617.79,0,0,56,75
2023-08-09,P018,S03,Electronics,389.42,0,0,205,175
2022-03-20,P012,S03,Electronics,417.42,0,0,226,194
2022-11-30,P022,S06,Clothing,410.71,0,1,154,154
2021-03-28,P026,S06,Food,315.44,0,0,125,135
2022-07-15,P015,S03,Electronics,553.87,0,0,65,86
2022-06-22,P017,S03,Clothing,466.79,1,0,116,151
2023-01-14,P014,S02,Clothing,227.78,0,0,67,56
2021-02-05,P008,S05,Clothing,431.51,0,0,34,18
2021-11-26,P030,S02,Food,446.67,0,1,178,166
2023-01-14,P027,S02,Electronics,561.04,0,0,180,156
2022-12-16,P004,S07,Electronics,397.13,1,0,144,140
2022-10-27,P026,S07,Clothing,98.4,0,0,64,96
2023-01-18,P007,S01,Electronics,493.47,0,0,125,150
2023-01-16,P002,S04,Electronics,560.92,0,0,56,87
2022-09-06,P018,S01,Clothing,61.58,0,0,43,69
2021-12-03,P001,S06,Electronics,178.64,0,0,95,121
2023-11-22,P017,S03,Food,31.04,0,1,123,158
2022-09-03,P006,S04,Food,431.91,0,0,129,103
2021-05-28,P015,S04,Food,214.36,0,0,108,133
2022-10-23,P025,S02,Electronics,153.47,0,0,62,97
2023-07-12,P001,S04,Food,226.81,0,0,101,119
2022-07-14,P025,S07,Clothing,341.22,0,0,159,139
2022-07-10,P030,S04,Food,690.67,1,0,188,196
2023-10-26,P026,S07,Food,10.84,0,0,68,98
2021-02-14,P027,S07,Food,177.03,0,0,16,50
2021-10-11,P002,S02,Clothing,648.62,0,0,25,18
2023-12-29,P016,S03,Clothing,572.52,0,1,151,191
2021-08-11,P004,S03,Electronics,752.29,0,0,139,116
2021-09-12,P008,S06,Electronics,497.64,0,0,174,146
2023-04-07,P012,S05,Clothing,496.74,1,0,264,260
2021-12-19,P002,S01,Food,736.69,1,0,192,227
2023-08-17,P015,S01,Electronics,19.49,1,0,294,270
2023-09-07,P004,S01,Clothing,191.27,0,0,90,69
2022-05-13,P027,S06,Food,150.41,1,0,167,203
2022-06-24,P027,S02,Food,254.54,0,0,143,164
2023-04-08,P017,S07,Food,597.04,1,0,202,195
2022-04-26,P005,S06,Electronics,99.47,0,0,131,124
2021-08-19,P006,S03,Electronics,717.55,1,0,226,241
2021-11-24,P007,S02,Food,732.65,0,1,159,142
2021-06-11,P018,S04,Food,417.55,0,0,65,70
2022-11-02,P006,S04,Electronics,623.75,0,0,126,165
2022-10-16,P009,S06,Clothing,735.78,0,0,71,98
2022-06-24,P012,S05,Food,124.77,0,0,70,68
2023-10-25,P001,S03,Clothing,247.44,1,0,68,90
2022-01-23,P018,S02,Electronics,114.79,1,0,148,164
2023-06-01,P028,S06,Electronics,462.79,0,0,148,170
2021-12-05,P009,S03,Electronics,255.18,0,0,71,103
2023-09-18,P014,S05,Clothing,446.0,1,0,166,129
2022-10-25,P020,S07,Clothing,270.75,1,0,177,214
2023-02-11,P025,S06,Clothing,265.1,0,0,84,112
2022-10-13,P005,S03,Food,192.2,0,0,141,130
2021-03-25,P002,S07,Clothing,431.37,1,0,217,180
2022-05-06,P014,S07,Food,196.98,0,0,158,136
2021-07-15,P004,S06,Clothing,422.31,0,0,59,91
2021-01-07,P009,S01,Clothing,397.66,0,0,45,84
2023-01-08,P014,S06,Clothing,108.86,0,0,127,152
2022-02-26,P023,S01,Clothing,415.01,0,0,50,81
2021-09-08,P010,S05,Electronics,611.73,1,0,165,172
2023-11-16,P024,S07,Food,448.52,0,0,176,198
2023-12-25,P017,S05,Electronics,524.91,0,1,164,197
2021-01-23,P020,S03,Electronics,296.05,1,0,256,217
2023-01-19,P015,S02,Electronics,784.11,0,0,50,68
2021-08-29,P003,S04,Electronics,542.22,0,0,167,146
2022-07-22,P022,S03,Food,792.17,1,0,90,65
2021-04-19,P005,S04,Food,34.54,0,0,136,152
2021-04-05,P027,S06,Electronics,679.69,1,0,70,104
2023-07-02,P015,S05,Clothing,633.53,0,0,56,43
2022-08-17,P024,S01,Food,516.79,0,0,116,117
2023-11-30,P022,S01,Electronics,782.54,0,1,85,99
2021-01-14,P012,S04,Food,789.34,0,0,107,122
2023-10-24,P026,S07,Electronics,778.74,0,0,48,34
2023-03-01,P015,S06,Electronics,113.14,0,0,95,95
2021-11-07,P007,S05,Clothing,720.18,1,0,286,259
2023-08-11,P010,S04,Electronics,221.98,0,0,48,67
2023-02-10,P020,S07,Electronics,553.35,1,0,103,127
2021-05-16,P001,S01,Electronics,221.99,0,0,80,103
2023-04-03,P010,S06,Food,643.1,1,0,168,175
2023-05-17,P027,S03,Electronics,461.57,1,0,264,231
2022-03-23,P014,S02,Clothing,329.77,0,0,67,38
2023-01-30,P009,S05,Electronics,32.76,0,0,42,71
2021-02-11,P004,S03,Electronics,700.34,0,0,50,30
2022-01-07,P023,S06,Electronics,231.98,0,0,227,209
2021-01-06,P015,S06,Food,684.35,0,0,44,52
2021-07-04,P015,S02,Food,782.12,0,0,109,120
2021-10-10,P005,S06,Electronics,345.18,1,0,135,112
2022-05-22,P008,S02,Food,455.71,1,0,220,213
2021-03-05,P016,S03,Clothing,436.74,0,0,22,57
2023-04-21,P011,S05,Electronics,486.12,0,0,188,155
2021-05-16,P011,S05,Food,598.03,0,0,23,53
2021-11-17,P020,S05,Electronics,624.42,0,0,25,63
2022-07-30,P014,S05,Food,93.09,1,0,173,184
2021-08-02,P015,S06,Clothing,335.02,0,0,231,197
2021-12-19,P016,S07,Food,408.32,0,0,143,131
2021-04-04,P018,S06,Food,517.05,0,0,37,42
2023-11-06,P001,S06,Clothing,70.13,0,0,56,72
2022-12-16,P030,S07,Clothing,773.72,0,0,211,192
2022-01-19,P005,S01,Clothing,18.38,0,0,142,157
2021-09-13,P006,S07,Clothing,674.91,0,0,11,35
2022-04-19,P002,S03,Food,585.1,0,0,88,94
2022-03-21,P018,S02,Clothing,408.63,0,0,58,97
2021-08-31,P008,S06,Clothing,444.15,0,0,121,108
2022-02-16,P022,S07,Clothing,147.25,0,0,145,113
2021-07-22,P018,S01,Clothing,593.42,0,0,54,89
2022-03-17,P001,S06,Electronics,703.75,0,0,32,38
2021-10-26,P012,S01,Electronics,526.45,1,0,115,139
2022-02-10,P022,S01,Electronics,73.96,0,0,190,180
2022-11-03,P001,S04,Clothing,709.54,0,0,102,90
2023-09-24,P004,S05,Electronics,356.81,0,0,55,76
2022-07-25,P021,S02,Clothing,445.76,1,0,188,197
2023-09-01,P011,S05,Clothing,484.12,0,0,62,35
2023-06-28,P004,S01,Electronics,799.77,1,0,231,236
2022-07-27,P009,S05,Clothing,180.6,0,0,190,167
2023-02-19,P015,S05,Electronics,703.31,0,0,87,57
2022-07-16,P004,S02,Electronics,100.86,0,0,210,175
2023-08-13,P010,S01,Food,536.0,0,0,163,172
2022-12-22,P005,S06,Food,382.13,0,1,118,120
2021-12-18,P022,S03,Food,505.68,0,0,98,88
2022-12-09,P005,S06,Food,507.18,1,0,119,155
2021-09-26,P018,S05,Clothing,641.53,0,0,204,192
2022-12-21,P021,S05,Food,194.14,0,1,108,130
2022-04-19,P026,S04,Electronics,573.14,1,0,123,125
2022-09-18,P008,S02,Electronics,299.51,0,0,82,73
2022-09-20,P019,S06,Electronics,698.88,0,0,9,12
2022-07-16,P007,S06,Food,728.98,1,0,215,243
2021-09-26,P010,S02,Clothing,155.77,0,0,49,89
2022-01-11,P026,S02,Electronics,478.42,1,0,245,248
2023-12-28,P011,S04,Electronics,532.03,0,1,142,179
2022-12-17,P014,S05,Clothing,563.0,0,0,175,173
2021-03-26,P007,S07,Electronics,236.55,0,0,162,154
2023-11-17,P014,S05,Food,703.9,0,0,191,183
2023-05-14,P014,S04,Clothing,25.3,1,0,133,170
2023-05-06,P016,S03,Electronics,717.11,1,0,220,199
2021-05-22,P008,S02,Electronics,321.37,1,0,74,96
2023-06-06,P025,S07,Food,184.29,0,0,48,79
2022-08-14,P025,S04,Clothing,441.96,0,0,44,71
2023-03-05,P005,S07,Electronics,737.93,0,0,37,49
2022-02-28,P009,S02,Electronics,278.2,0,0,155,117
2022-11-03,P007,S03,Electronics,283.25,0,0,135,129
2022-04-21,P013,S03,Food,333.81,0,0,77,43
2023-06-29,P009,S06,Food,278.22,0,0,99,95
2021-01-17,P021,S07,Food,690.15,0,0,89,128
2023-08-19,P019,S06,Clothing,135.94,0,0,207,181
2022-01-18,P006,S03,Food,749.16,1,0,145,137
2023-06-10,P024,S07,Clothing,499.99,0,0,37,33
2023-05-23,P017,S05,Clothing,174.99,0,0,15,32
2023-10-16,P006,S05,Clothing,700.23,0,0,5,42
2023-07-28,P007,S03,Clothing,452.55,0,0,154,168
2021-12-19,P026,S01,Clothing,715.96,0,0,141,174
2023-12-12,P015,S05,Electronics,7.96,0,0,87,91
2021-03-27,P010,S07,Food,104.89,0,0,217,199
2022-07-03,P011,S03,Electronics,268.79,0,0,199,173
2023-10-30,P002,S06,Electronics,157.73,1,0,111,109
2022-05-04,P020,S04,Electronics,540.74,1,0,78,117
2023-03-10,P016,S04,Clothing,488.69,0,0,176,163
2021-05-11,P027,S01,Clothing,278.88,0,0,189,209
2023-01-30,P006,S06,Clothing,140.25,1,0,191,157
2021-06-19,P003,S06,Clothing,199.85,0,0,42,50
2022-09-25,P014,S02,Electronics,237.81,1,0,158,154
2023-08-15,P003,S04,Clothing,356.61,1,0,47,72
2021-04-11,P008,S07,Food,327.73,0,0,176,166
2023-03-08,P006,S03,Clothing,454.04,1,0,111,127
2023-09-16,P008,S07,Clothing,409.96,1,0,201,176
2021-04-12,P015,S05,Electronics,644.21,0,0,48,40
2022-01-21,P013,S06,Electronics,522.39,0,0,134,104
2023-07-04,P012,S02,Electronics,696.54,0,0,67,31
2022-12-21,P027,S05,Food,308.59,0,1,258,241
2023-03-25,P006,S04,Food,245.62,0,0,144,169
2023-05-08,P004,S02,Clothing,249.17,0,0,164,169
2022-08-17,P026,S03,Food,468.88,0,0,110,130
2023-07-02,P003,S06,Clothing,582.14,0,0,127,117
2021-02-11,P030,S05,Electronics,229.0,0,0,83,96
2021-11-09,P020,S05,Electronics,36.82,0,0,111,125
2022-06-26,P003,S06,Food,37.72,1,0,244,236
2021-10-05,P028,S06,Electronics,613.84,0,0,61,89
2022-03-20,P011,S02,Clothing,534.35,0,0,149,162
2023-02-03,P002,S05,Clothing,242.01,1,0,283,264
2021-05-20,P020,S06,Food,603.76,0,0,91,59
2021-11-20,P028,S05,Clothing,294.17,0,1,146,180
2023-07-18,P005,S06,Food,761.71,0,0,186,160
2021-01-26,P010,S05,Food,29.02,0,0,78,64
2021-11-22,P008,S06,Electronics,664.09,1,1,323,301
2023-11-10,P006,S02,Food,73.37,1,0,184,150
2021-08-21,P017,S04,Food,373.65,0,0,70,86
2021-11-25,P010,S03,Electronics,547.04,1,1,239,268
2021-05-13,P017,S03,Electronics,134.92,1,0,216,235
2021-05-01,P024,S05,Electronics,583.21,0,0,98,62
2022-05-15,P005,S01,Electronics,394.1,0,0,132,98
2021-05-26,P020,S07,Food,742.63,0,0,153,158
2023-06-08,P020,S03,Food,78.02,0,0,141,106
2023-04-13,P005,S01,Food,655.87,0,0,16,35
2021-09-24,P025,S03,Clothing,359.25,1,0,137,118
2023-09-07,P006,S07,Clothing,146.71,0,0,148,183
2022-12-03,P021,S05,Electronics,593.26,1,0,120,97
2022-05-23,P005,S07,Electronics,507.89,1,0,165,189
2023-09-27,P021,S01,Electronics,363.5,0,0,17,55
2021-04-07,P001,S03,Electronics,707.65,0,0,52,81
2022-11-17,P013,S05,Electronics,532.27,1,0,280,252
2022-01-24,P008,S07,Electronics,23.7,0,0,208,208
2022-11-02,P004,S04,Food,293.2,1,0,252,230
2021-06-24,P018,S04,Clothing,377.13,0,0,82,44
2022-11-11,P006,S04,Electronics,458.3,0,0,60,66
2022-05-10,P021,S01,Food,248.55,1,0,153,129
2023-03-11,P011,S04,Clothing,280.67,0,0,154,171
2021-08-28,P019,S04,Electronics,769.64,0,0,78,71
2021-02-14,P017,S05,Food,499.23,0,0,65,82
2023-12-01,P002,S03,Electronics,531.36,0,0,86,100
2022-01-13,P021,S03,Food,294.26,1,0,149,115
2023-04-08,P008,S05,Electronics,159.31,0,0,117,156
2023-01-21,P016,S03,Electronics,106.89,0,0,202,174
2023-03-03,P023,S04,Electronics,262.85,0,0,183,147
2021-08-16,P018,S01,Clothing,492.9,0,0,71,65
2022-09-22,P001,S07,Clothing,732.63,0,0,105,108
2023-12-12,P016,S03,Food,728.78,0,0,0,30
2022-06-05,P018,S04,Food,42.46,0,0,146,134
2022-04-25,P019,S07,Clothing,669.33,0,0,51,56
2021-10-31,P010,S04,Clothing,13.27,0,0,174,153
2021-03-31,P002,S05,Clothing,147.92,0,0,66,97
2022-04-04,P021,S04,Food,43.25,0,0,95,72
2022-11-22,P024,S01,Clothing,185.9,0,1,143,149
2021-11-03,P006,S07,Clothing,474.67,0,0,182,206
2023-02-13,P028,S06,Electronics,598.65,0,0,148,146
2021-05-18,P004,S01,Clothing,209.43,0,0,99,73
2023-11-28,P019,S05,Electronics,441.57,0,1,221,248
2023-12-18,P018,S03,Electronics,694.73,0,0,175,169
2023-07-25,P013,S06,Electronics,160.25,0,0,42,39
2021-04-04,P004,S02,Food,600.83,0,0,141,109
2023-01-01,P026,S05,Food,82.28,1,0,150,148
2021-04-08,P013,S06,Food,50.81,0,0,207,203
2021-12-17,P030,S07,Electronics,162.65,0,0,126,159
2023-12-04,P004,S06,Electronics,59.51,0,0,226,196
2023-04-24,P020,S07,Food,242.49,0,0,89,75
2023-04-20,P027,S06,Food,492.13,0,0,28,38
2021-09-18,P022,S01,Food,718.07,0,0,80,106
2023-10-21,P029,S03,Food,34.26,0,0,218,198
2021-08-02,P003,S03,Electronics,397.1,1,0,131,165
2021-09-28,P028,S03,Food,378.64,0,0,171,162
2022-12-06,P011,S06,Food,701.3,1,0,228,251
2022-02-04,P002,S05,Clothing,580.52,1,0,243,204
2021-07-20,P014,S01,Electronics,591.37,0,0,207,183
2023-12-30,P014,S06,Clothing,110.3,1,1,335,325
2022-12-25,P016,S05,Clothing,319.94,0,1,270,250
2023-03-17,P017,S05,Food,565.69,0,0,120,100
2023-06-13,P016,S06,Clothing,574.65,0,0,17,33
2022-04-04,P007,S03,Clothing,558.27,0,0,39,66
2022-05-12,P011,S04,Clothing,202.3,0,0,68,55
2023-08-26,P009,S06,Clothing,441.83,1,0,185,184
2023-08-27,P015,S01,Electronics,269.6,0,0,49,53
2021-04-26,P027,S05,Electronics,84.58,0,0,237,208
2021-04-20,P001,S07,Electronics,657.52,0,0,59,55
2023-10-22,P008,S04,Electronics,518.58,0,0,111,125
2022-02-10,P025,S04,Electronics,160.14,0,0,127,158
2022-06-02,P005,S01,Clothing,487.87,1,0,87,105
2021-08-13,P010,S02,Food,768.05,0,0,24,44
2022-06-09,P005,S06,Electronics,773.35,0,0,192,165
2022-08-03,P001,S05,Electronics,673.42,0,0,164,138
2022-08-15,P001,S05,Food,374.57,0,0,48,39
2022-09-28,P009,S06,Food,88.31,0,0,44,63
2022-09-03,P018,S05,Food,695.7,0,0,115,155
2021-06-02,P023,S06,Clothing,139.59,0,0,131,101
2021-10-01,P002,S01,Electronics,251.0,1,0,230,226
2021-01-23,P008,S04,Clothing,669.64,0,0,60,89
2022-02-15,P025,S07,Electronics,50.36,0,0,65,53
2023-09-22,P011,S02,Clothing,41.24,0,0,129,126
2021-04-04,P003,S03,Electronics,16.48,1,0,225,241
2023-11-28,P021,S02,Food,232.75,0,1,125,135
2022-03-02,P002,S06,Food,775.35,1,0,160,173
2023-07-04,P005,S01,Clothing,433.69,0,0,163,150
2023-01-14,P011,S04,Electronics,760.28,0,0,32,17
2023-01-18,P029,S04,Clothing,304.14,0,0,197,169
2022-01-27,P025,S04,Electronics,457.49,1,0,153,154
2022-11-07,P020,S07,Food,686.51,0,0,151,191
2021-07-06,P019,S04,Electronics,129.35,0,0,107,72
2022-05-24,P030,S04,Electronics,703.31,0,0,144,172
2023-03-07,P004,S04,Electronics,298.05,0,0,141,180
2023-09-29,P030,S03,Food,231.23,1,0,261,265
2023-05-24,P001,S06,Food,425.31,0,0,125,158
2021-12-14,P008,S04,Clothing,438.3,0,0,83,121
2022-02-04,P002,S07,Clothing,647.51,0,0,41,49
2021-11-05,P005,S07,Electronics,696.67,0,0,70,87
2022-10-09,P005,S03,Electronics,15.21,1,0,223,222
2023-02-12,P019,S05,Electronics,685.65,1,0,109,104
2022-12-26,P003,S07,Food,395.83,1,1,185,167
2023-01-19,P002,S01,Clothing,487.54,0,0,3,38
2021-03-02,P017,S01,Electronics,444.53,1,0,219,193
2023-03-04,P013,S07,Food,107.75,0,0,170,204
2022-07-20,P012,S04,Food,332.21,0,0,57,87
2022-08-07,P026,S04,Electronics,294.69,0,0,9,44
2021-09-29,P010,S04,Electronics,430.17,1,0,107,96
2021-12-07,P022,S03,Electronics,201.29,0,0,82,108
2021-06-27,P014,S05,Electronics,81.22,0,0,97,85
2022-03-11,P024,S06,Food,587.9,0,0,51,63
2023-10-21,P009,S06,Electronics,363.77,1,0,174,140
2021-06-16,P021,S01,Electronics,458.58,0,0,140,132
2023-03-17,P014,S07,Clothing,784.88,0,0,70,76
2023-05-09,P013,S02,Food,290.55,0,0,145,183
2023-12-03,P016,S03,Clothing,162.74,0,0,161,180
2023-02-14,P019,S06,Food,113.18,1,0,178,215
2021-04-27,P013,S04,Electronics,370.66,0,0,156,157
2021-12-06,P017,S04,Electronics,543.5,0,0,45,83
2021-06-10,P026,S04,Food,308.68,0,0,9,37
2022-12-30,P017,S03,Electronics,351.91,0,1,187,182
2021-02-21,P005,S04,Electronics,391.01,0,0,105,111
2022-05-20,P028,S07,Food,184.39,0,0,113,120
2023-06-24,P021,S01,Clothing,513.86,1,0,245,222
2021-06-06,P006,S04,Food,771.0,0,0,52,26
2021-07-21,P007,S04,Electronics,730.6,0,0,71,103
2023-11-06,P015,S05,Food,115.03,1,0,161,165
2022-02-10,P026,S02,Food,34.68,1,0,103,126
2022-11-07,P018,S06,Electronics,583.08,1,0,127,108
2022-04-08,P002,S03,Electronics,314.69,1,0,252,248
2023-05-05,P016,S02,Electronics,713.17,0,0,219,187
2023-11-05,P030,S05,Food,644.57,0,0,93,56
2023-06-14,P007,S07,Clothing,133.65,0,0,132,117
2022-05-05,P026,S01,Food,129.64,0,0,78,106
2021-06-02,P021,S01,Clothing,566.66,0,0,106,128
2021-09-19,P012,S06,Electronics,480.07,1,0,271,265
2021-10-14,P013,S01,Clothing,766.3,0,0,82,63
2023-08-09,P012,S02,Electronics,124.98,0,0,155,123
2021-04-12,P027,S03,Electronics,512.15,0,0,96,97
2023-03-21,P021,S07,Food,611.76,0,0,158,159
2022-01-18,P010,S03,Clothing,380.28,0,0,199,198
2022-04-19,P004,S07,Electronics,348.9,1,0,235,219
2022-05-17,P027,S02,Food,564.54,0,0,5,22
2023-01-07,P027,S02,Clothing,566.06,0,0,85,65
2022-11-01,P006,S02,Electronics,107.06,0,0,173,203
2022-08-25,P019,S07,Electronics,482.89,0,0,46,74
2021-01-24,P017,S04,Electronics,170.11,1,0,172,197
2021-05-10,P022,S05,Electronics,521.03,1,0,259,239
2022-07-31,P014,S04,Clothing,130.2,0,0,224,194
2022-11-04,P021,S01,Clothing,537.24,0,0,71,110
2021-11-07,P004,S02,Clothing,113.49,0,0,86,118
2022-10-12,P028,S04,Electronics,407.99,0,0,124,118
2023-03-30,P015,S05,Food,651.18,1,0,207,192
2022-07-13,P015,S01,Food,239.77,0,0,137,156
2021-10-18,P021,S07,Clothing,580.42,0,0,133,156
2021-06-24,P023,S03,Electronics,447.0,0,0,183,165
2022-11-09,P029,S06,Clothing,487.73,0,0,160,191
2021-01-09,P002,S07,Clothing,201.22,0,0,151,154
2023-12-22,P027,S06,Food,711.36,0,1,160,199
2021-10-24,P030,S03,Clothing,680.08,1,0,57,97
2022-12-20,P014,S02,Electronics,471.18,0,1,150,144
2022-08-07,P027,S07,Electronics,754.52,1,0,236,230
2023-04-13,P024,S01,Electronics,602.93,1,0,94,76
2023-09-19,P020,S06,Electronics,775.34,0,0,34,57
2021-04-20,P011,S02,Electronics,25.98,0,0,183,202
2022-04-10,P030,S03,Electronics,361.71,1,0,227,221
2021-02-07,P016,S07,Food,201.11,0,0,144,164
2021-03-19,P026,S07,Clothing,578.69,0,0,0,19
2021-04-03,P026,S07,Electronics,307.88,0,0,74,44
2022-12-27,P007,S01,Electronics,98.91,0,1,195,180
2023-02-26,P018,S06,Clothing,719.18,0,0,120,109
2021-10-21,P019,S03,Clothing,357.64,0,0,121,85
2022-01-21,P025,S07,Food,146.55,0,0,99,139
2021-02-03,P030,S06,Clothing,207.05,0,0,197,173
2023-12-17,P030,S06,Electronics,217.57,1,0,109,148
2023-07-16,P004,S07,Electronics,587.07,1,0,111,134
2022-08-21,P004,S03,Food,209.01,0,0,62,24
2023-03-03,P004,S03,Food,199.69,0,0,80,99
2021-09-30,P001,S01,Electronics,728.28,0,0,56,80
2022-02-16,P021,S05,Electronics,705.27,0,0,107,126
